City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
520,lewiston orchards,46.3804,-116.9754,287.18,80,100,3.6,US,1699125588
521,oroqen zizhiqi,50.5667,123.7167,257.15,96,67,0.94,CN,1699125588
522,madang,-5.2246,145.7966,297.68,92,100,2.15,PG,1699125588
523,recani,31.2846,-4.2688,297.33,19,0,1.81,MA,1699125588
524,callaway,30.153,-85.5699,300.32,43,0,2.57,US,1699125589
525,salinopolis,-0.6136,-47.3561,302.55,68,39,5.88,BR,1699125589
526,tomatlan,19.9333,-105.25,305.73,56,5,3.22,MX,1699125589
527,pacific grove,36.6177,-121.9166,298.92,56,0,2.06,US,1699125436
528,spencer,43.1414,-95.1444,286.24,53,0,3.09,US,1699125589
529,pontianak,-0.0333,109.3333,298.14,94,20,1.03,ID,1699125589
530,kaoma,-14.7833,24.8,298.36,34,78,1.19,ZM,1699125589
531,xingtai,37.0631,114.4942,284.53,86,100,7.62,CN,1699125590
532,benguela,-12.5763,13.4055,298.64,79,100,2.78,AO,1699125590
533,altamont,42.2068,-121.7372,291.15,67,20,6.69,US,1699125590
